ProductID;LastYear;Zip;Units;Revenue;Country;Date
2360;19/04/2018;V6T;1;576.975;Canada;19/04/2019
2219;19/04/2018;T2H;1;165.375;Canada;19/04/2019
491;28/05/2018;V5V;1;8.924.475;Canada;28/05/2019
945;28/05/2018;T3G;1;6.824.475;Canada;28/05/2019
792;28/05/2018;V5M;1;708.225;Canada;28/05/2019
599;29/05/2018;T3C;1;8.869.875;Canada;29/05/2019
470;29/05/2018;V6G;1;1.102.185;Canada;29/05/2019
1879;29/05/2018;V6Z;1;9.974.475;Canada;29/05/2019
927;30/05/2018;V7X;1;5.879.475;Canada;30/05/2019
506;31/05/2018;V7W;1;12.441.975;Canada;31/05/2019
2055;31/05/2018;T6E;1;7.191.975;Canada;31/05/2019
556;31/05/2018;V7M;1;8.556.975;Canada;31/05/2019
963;31/05/2018;T5V;1;4.199.475;Canada;31/05/2019
506;31/05/2018;T6T;1;12.441.975;Canada;31/05/2019
449;31/05/2018;V6M;1;1.102.185;Canada;31/05/2019
487;02/06/2018;V6Z;1;11.024.475;Canada;02/06/2019
506;03/06/2018;T2C;1;12.441.975;Canada;03/06/2019
501;03/06/2018;T6R;1;11.123.175;Canada;03/06/2019
496;04/06/2018;V7N;1;10.236.975;Canada;04/06/2019
236;04/06/2018;T6G;1;5.772.375;Canada;04/06/2019
2090;11/03/2018;M6H;1;3.831.975;Canada;11/03/2019
438;12/03/2018;R3L;1;9.974.475;Canada;12/03/2019
1889;12/03/2018;L5N;1;7.244.475;Canada;12/03/2019
449;12/03/2018;L5T;1;1.102.185;Canada;12/03/2019
407;28/02/2018;K1N;1;17.088.225;Canada;28/02/2019
201;30/04/2018;R3G;1;14.751.975;Canada;30/04/2019
2350;30/04/2018;M5E;1;372.225;Canada;30/04/2019
1813;01/05/2018;M7Y;1;1.416.975;Canada;01/05/2019
2237;02/05/2018;R3B;1;198.975;Canada;02/05/2019
506;02/05/2018;H1B;1;12.441.975;Canada;02/05/2019
1171;02/05/2018;L5N;1;3.779.475;Canada;02/05/2019
433;02/05/2018;L5N;1;9.974.475;Canada;02/05/2019
2044;02/05/2018;L5N;1;3.936.975;Canada;02/05/2019
2236;02/05/2018;R3B;1;198.975;Canada;02/05/2019
1077;03/05/2018;L5R;1;3.831.975;Canada;03/05/2019
204;03/05/2018;M4Y;1;789.81;Canada;03/05/2019
908;03/05/2018;L5P;1;2.099.475;Canada;03/05/2019
1078;03/05/2018;L5R;1;3.831.975;Canada;03/05/2019
764;04/05/2018;R3G;1;3.779.475;Canada;04/05/2019
2405;04/05/2018;H1B;1;4.199.475;Canada;04/05/2019
763;04/05/2018;R3G;1;3.779.475;Canada;04/05/2019
389;04/05/2018;L5T;1;8.922.375;Canada;04/05/2019
1212;25/04/2018;R3G;1;4.540.725;Canada;25/04/2019
1182;25/04/2018;M6G;1;2.361.975;Canada;25/04/2019
371;26/04/2018;M7Y;1;7.872.375;Canada;26/04/2019
549;26/04/2018;L5N;1;5.511.975;Canada;26/04/2019
854;26/04/2018;R3B;1;7.664.475;Canada;26/04/2019
3;26/04/2018;M5L;1;905.625;Canada;26/04/2019
348;26/04/2018;L5N;1;6.297.375;Canada;26/04/2019
981;26/04/2018;K1N;1;1.784.475;Canada;26/04/2019
1145;26/04/2018;K1H;1;3.359.475;Canada;26/04/2019
556;26/04/2018;H1B;1;8.556.975;Canada;26/04/2019
1191;26/04/2018;L5T;1;2.886.975;Canada;26/04/2019
1875;26/04/2018;R3H;1;12.441.975;Canada;26/04/2019
456;26/04/2018;M4X;1;11.811.975;Canada;26/04/2019
549;26/04/2018;R3G;1;5.511.975;Canada;26/04/2019
676;26/04/2018;M5X;1;7.611.975;Canada;26/04/2019
1012;26/04/2018;R3B;1;1.784.475;Canada;26/04/2019
1212;26/04/2018;L5N;1;4.041.975;Canada;26/04/2019
2331;26/04/2018;K1A;1;723.975;Canada;26/04/2019
335;26/04/2018;L5N;1;8.659.875;Canada;26/04/2019
506;27/04/2018;M4E;1;12.441.975;Canada;27/04/2019
1000;27/04/2018;R3M;1;1.128.225;Canada;27/04/2019
1420;27/04/2018;M5R;1;472.395;Canada;27/04/2019
2393;27/04/2018;M4V;1;118.125;Canada;27/04/2019
1906;27/04/2018;H1B;1;7.086.975;Canada;27/04/2019
973;27/04/2018;M6G;1;6.194.475;Canada;27/04/2019
1419;27/04/2018;M5R;1;472.395;Canada;27/04/2019
2332;28/04/2018;L5N;1;550.725;Canada;28/04/2019
2369;28/04/2018;M4E;1;414.225;Canada;28/04/2019
1191;28/04/2018;M6G;1;2.886.975;Canada;28/04/2019
1050;28/04/2018;R3G;1;2.781.975;Canada;28/04/2019
2269;28/04/2018;K1A;1;372.225;Canada;28/04/2019
1180;29/04/2018;M7Y;1;5.249.475;Canada;29/04/2019
407;29/04/2018;R3G;1;16.011.975;Canada;29/04/2019
945;29/04/2018;R3X;1;6.824.475;Canada;29/04/2019
908;05/05/2018;L5N;1;2.099.475;Canada;05/05/2019
2197;05/05/2018;R3X;1;2.388.225;Canada;05/05/2019
496;05/05/2018;R3E;1;10.236.975;Canada;05/05/2019
204;05/05/2018;K2P;1;736.26;Canada;05/05/2019
183;18/05/2018;M5P;1;732.375;Canada;18/05/2019
1145;19/05/2018;H1B;1;3.359.475;Canada;19/05/2019
1906;19/05/2018;R3G;1;7.086.975;Canada;19/05/2019
2345;19/05/2018;R3M;1;4.461.975;Canada;19/05/2019
908;30/04/2018;M6G;1;2.099.475;Canada;30/04/2019
945;30/04/2018;R3B;1;6.824.475;Canada;30/04/2019
2105;30/04/2018;K2P;1;5.774.475;Canada;30/04/2019
2224;30/04/2018;R3G;1;681.975;Canada;30/04/2019
1182;30/04/2018;M4E;1;2.099.475;Canada;30/04/2019
567;30/04/2018;M4R;1;7.716.975;Canada;30/04/2019
578;30/04/2018;L5N;1;7.874.475;Canada;30/04/2019
1043;30/04/2018;K2P;1;4.041.975;Canada;30/04/2019
547;30/04/2018;M6H;1;5.406.975;Canada;30/04/2019
1180;30/04/2018;L5R;1;5.616.975;Canada;30/04/2019
1183;30/04/2018;L5H;1;7.244.475;Canada;30/04/2019
2225;30/04/2018;R3G;1;681.975;Canada;30/04/2019
202;30/04/2018;H1B;1;14.121.975;Canada;30/04/2019
207;30/04/2018;M7Y;1;8.031.975;Canada;30/04/2019
2275;20/05/2018;R3H;1;433.125;Canada;20/05/2019
2353;20/05/2018;K1N;1;4.671.975;Canada;20/05/2019
1180;20/05/2018;R3H;1;5.144.475;Canada;20/05/2019
1879;20/05/2018;L5N;1;9.974.475;Canada;20/05/2019
2277;20/05/2018;R3B;1;319.725;Canada;20/05/2019
2350;05/05/2018;M4V;1;372.225;Canada;05/05/2019
405;06/05/2018;R3H;1;19.161.975;Canada;06/05/2019
2359;06/05/2018;L4Y;1;4.671.975;Canada;06/05/2019
1212;06/05/2018;K1N;1;4.671.975;Canada;06/05/2019
1009;06/05/2018;L5G;1;1.311.975;Canada;06/05/2019
449;07/05/2018;H2Z;1;1.102.185;Canada;07/05/2019
854;07/05/2018;R3G;1;8.661.975;Canada;07/05/2019
491;08/05/2018;M7Y;1;8.924.475;Canada;08/05/2019
443;08/05/2018;M6H;1;8.924.475;Canada;08/05/2019
496;09/05/2018;M4E;1;10.236.975;Canada;09/05/2019
835;09/05/2018;H1B;1;5.249.475;Canada;09/05/2019
1137;09/05/2018;H1B;1;8.189.475;Canada;09/05/2019
2064;09/05/2018;L5N;1;5.774.475;Canada;09/05/2019
407;10/05/2018;L5G;1;16.011.975;Canada;10/05/2019
947;10/05/2018;R3G;1;7.086.975;Canada;10/05/2019
449;10/05/2018;M4E;1;1.102.185;Canada;10/05/2019
438;10/05/2018;L5P;1;9.974.475;Canada;10/05/2019
506;10/05/2018;M5L;1;12.441.975;Canada;10/05/2019
609;10/05/2018;R3G;1;8.399.475;Canada;10/05/2019
2354;10/05/2018;R3G;1;414.225;Canada;10/05/2019
2291;11/05/2018;R2R;1;918.225;Canada;11/05/2019
1129;11/05/2018;L5N;1;4.934.475;Canada;11/05/2019
1019;11/05/2018;L5R;1;2.361.975;Canada;11/05/2019
1223;11/05/2018;L5N;1;3.989.475;Canada;11/05/2019
2360;11/05/2018;R3G;1;590.1;Canada;11/05/2019
1050;12/05/2018;M5L;1;2.781.975;Canada;12/05/2019
1893;12/05/2018;R3G;1;6.824.475;Canada;12/05/2019
690;12/05/2018;R3G;1;4.199.475;Canada;12/05/2019
1191;12/05/2018;L5N;1;2.886.975;Canada;12/05/2019
2368;21/05/2018;L5N;1;691.95;Canada;21/05/2019
1212;21/05/2018;L5N;1;4.383.225;Canada;21/05/2019
556;23/05/2018;M6H;1;8.556.975;Canada;23/05/2019
609;23/05/2018;M7Y;1;8.399.475;Canada;23/05/2019
438;23/05/2018;M5X;1;9.974.475;Canada;23/05/2019
491;19/05/2018;M4E;1;8.924.475;Canada;19/05/2019
449;19/05/2018;M4Y;1;1.102.185;Canada;19/05/2019
1884;20/05/2018;R3W;1;8.714.475;Canada;20/05/2019
939;20/05/2018;M6H;1;3.674.475;Canada;20/05/2019
1863;20/05/2018;L5N;1;7.874.475;Canada;20/05/2019
791;22/03/2018;L5N;1;786.975;Canada;22/03/2019
1000;22/03/2018;R2V;1;1.128.225;Canada;22/03/2019
1077;22/03/2018;R3W;1;3.831.975;Canada;22/03/2019
1175;22/03/2018;K1R;1;7.139.475;Canada;22/03/2019
1223;22/03/2018;M5P;1;3.989.475;Canada;22/03/2019
384;22/03/2018;M5L;1;10.497.375;Canada;22/03/2019
1078;22/03/2018;R3W;1;3.831.975;Canada;22/03/2019
792;22/03/2018;L5N;1;786.975;Canada;22/03/2019
2331;22/03/2018;L5N;1;697.725;Canada;22/03/2019
449;23/03/2018;K1R;1;1.102.185;Canada;23/03/2019
449;05/04/2018;M6S;1;1.102.185;Canada;05/04/2019
429;05/04/2018;L5G;1;18.899.475;Canada;05/04/2019
1182;30/03/2018;L5N;1;2.099.475;Canada;30/03/2019
438;30/03/2018;L5N;1;9.974.475;Canada;30/03/2019
443;30/03/2018;L5R;1;8.924.475;Canada;30/03/2019
2350;30/03/2018;M4S;1;372.225;Canada;30/03/2019
733;31/03/2018;R3N;1;4.304.475;Canada;31/03/2019
1060;31/03/2018;R3G;1;1.574.475;Canada;31/03/2019
2061;31/03/2018;M6H;1;3.674.475;Canada;31/03/2019
1175;31/03/2018;R3E;1;7.139.475;Canada;31/03/2019
1191;31/03/2018;M4E;1;2.886.975;Canada;31/03/2019
2045;31/03/2018;R3H;1;5.144.475;Canada;31/03/2019
1692;31/03/2018;L5N;1;996.975;Canada;31/03/2019
2045;31/03/2018;R3G;1;5.144.475;Canada;31/03/2019
734;31/03/2018;R3N;1;4.304.475;Canada;31/03/2019
456;31/03/2018;M4Y;1;11.811.975;Canada;31/03/2019
200;31/03/2018;M5R;1;12.074.475;Canada;31/03/2019
939;31/03/2018;L5P;1;3.831.975;Canada;31/03/2019
1043;31/03/2018;K1H;1;3.621.975;Canada;31/03/2019
2368;31/03/2018;R3V;1;776.475;Canada;31/03/2019
1059;31/03/2018;R3G;1;1.574.475;Canada;31/03/2019
1182;31/03/2018;L5N;1;2.256.975;Canada;31/03/2019
2388;31/03/2018;M5X;1;3.359.475;Canada;31/03/2019
965;01/04/2018;R3H;1;5.249.475;Canada;01/04/2019
449;01/04/2018;M4E;1;1.102.185;Canada;01/04/2019
2388;06/04/2018;M4R;1;3.359.475;Canada;06/04/2019
1347;06/04/2018;L5T;1;3.516.975;Canada;06/04/2019
2350;06/04/2018;L5N;1;398.475;Canada;06/04/2019
1348;06/04/2018;L5T;1;3.516.975;Canada;06/04/2019
1982;06/04/2018;K1N;1;3.831.975;Canada;06/04/2019
1175;06/04/2018;R3H;1;7.034.475;Canada;06/04/2019
1531;07/04/2018;K1R;1;4.461.975;Canada;07/04/2019
973;07/04/2018;R3R;1;6.194.475;Canada;07/04/2019
1001;07/04/2018;M4P;1;4.304.475;Canada;07/04/2019
1532;07/04/2018;K1R;1;4.461.975;Canada;07/04/2019
200;08/04/2018;R3W;1;11.024.475;Canada;08/04/2019
1524;11/04/2018;K1Y;1;367.395;Canada;11/04/2019
2087;11/04/2018;H1B;1;7.244.475;Canada;11/04/2019
2058;11/04/2018;L5N;1;2.886.975;Canada;11/04/2019
1722;11/04/2018;L4X;1;865.725;Canada;11/04/2019
1523;11/04/2018;K1Y;1;367.395;Canada;11/04/2019
585;12/04/2018;L5R;1;4.199.475;Canada;12/04/2019
604;19/04/2018;M7Y;1;5.406.975;Canada;19/04/2019
2090;19/04/2018;M5L;1;3.831.975;Canada;19/04/2019
1000;20/04/2018;R3S;1;1.128.225;Canada;20/04/2019
1171;20/04/2018;L5N;1;3.779.475;Canada;20/04/2019
2045;20/04/2018;L5N;1;5.144.475;Canada;20/04/2019
577;20/04/2018;L5G;1;10.236.975;Canada;20/04/2019
2054;20/04/2018;H1B;1;6.404.475;Canada;20/04/2019
1009;20/04/2018;L5N;1;1.311.975;Canada;20/04/2019
1118;20/04/2018;M7Y;1;3.674.475;Canada;20/04/2019
2055;20/04/2018;M5L;1;7.191.975;Canada;20/04/2019
604;20/04/2018;R3V;1;5.406.975;Canada;20/04/2019
2331;20/04/2018;R3H;1;697.725;Canada;20/04/2019
491;21/04/2018;R3T;1;8.924.475;Canada;21/04/2019
2115;21/04/2018;L5N;1;6.509.475;Canada;21/04/2019
443;21/04/2018;R3H;1;8.924.475;Canada;21/04/2019
2218;12/04/2018;K1N;1;1.574.475;Canada;12/04/2019
650;12/04/2018;L5N;1;5.196.975;Canada;12/04/2019
1171;12/04/2018;M6G;1;3.779.475;Canada;12/04/2019
1191;12/04/2018;M5L;1;2.886.975;Canada;12/04/2019
826;12/04/2018;M5X;1;12.021.975;Canada;12/04/2019
2219;12/04/2018;K1N;1;1.574.475;Canada;12/04/2019
2360;12/04/2018;M5X;1;576.975;Canada;12/04/2019
1630;13/04/2018;K1N;1;272.895;Canada;13/04/2019
1171;13/04/2018;M5X;1;3.779.475;Canada;13/04/2019
1879;13/04/2018;M7Y;1;9.449.475;Canada;13/04/2019
1997;13/04/2018;M4V;1;7.874.475;Canada;13/04/2019
839;13/04/2018;R3G;1;8.241.975;Canada;13/04/2019
2355;14/04/2018;M4E;1;6.246.975;Canada;14/04/2019
1062;14/04/2018;M4M;1;1.574.475;Canada;14/04/2019
2206;14/04/2018;M7Y;1;1.023.225;Canada;14/04/2019
2368;14/04/2018;L5N;1;802.725;Canada;14/04/2019
1061;14/04/2018;M4M;1;1.574.475;Canada;14/04/2019
2207;14/04/2018;M7Y;1;1.023.225;Canada;14/04/2019
2388;14/04/2018;K1P;1;3.359.475;Canada;14/04/2019
2275;15/04/2018;M5X;1;433.125;Canada;15/04/2019
200;15/04/2018;L5N;1;1111.11;Canada;15/04/2019
496;15/04/2018;M4Y;1;10.236.975;Canada;15/04/2019
26;15/04/2018;R3H;1;786.975;Canada;15/04/2019
457;15/04/2018;M4E;1;9.974.475;Canada;15/04/2019
491;15/04/2018;R3G;1;8.924.475;Canada;15/04/2019
1707;15/04/2018;K1H;1;1.259.475;Canada;15/04/2019
202;16/04/2018;M6S;1;1200.36;Canada;16/04/2019
362;16/04/2018;K1R;1;7.347.375;Canada;16/04/2019
2393;16/04/2018;R3V;1;118.125;Canada;16/04/2019
690;17/04/2018;L5N;1;4.199.475;Canada;17/04/2019
659;18/04/2018;L5N;1;14.699.475;Canada;18/04/2019
1129;18/04/2018;R3H;1;4.934.475;Canada;18/04/2019
993;18/04/2018;R3V;1;3.674.475;Canada;18/04/2019
449;18/04/2018;M4E;1;1.102.185;Canada;18/04/2019
1134;18/04/2018;M4Y;1;9.081.975;Canada;18/04/2019
1171;18/04/2018;R3W;1;3.726.975;Canada;18/04/2019
1879;18/04/2018;M7Y;1;9.974.475;Canada;18/04/2019
1703;19/04/2018;M6P;1;1.075.725;Canada;19/04/2019
2138;19/04/2018;L5N;1;4.619.475;Canada;19/04/2019
8;22/04/2018;M5L;1;4.858.875;Canada;22/04/2019
1892;23/04/2018;M6G;1;7.874.475;Canada;23/04/2019
839;23/04/2018;H1G;1;9.291.975;Canada;23/04/2019
2332;23/04/2018;L5N;1;550.725;Canada;23/04/2019
470;23/04/2018;R3G;1;1.102.185;Canada;23/04/2019
1866;23/04/2018;M6G;1;10.761.975;Canada;23/04/2019
1722;25/04/2018;R3H;1;865.725;Canada;25/04/2019
1916;25/04/2018;L5R;1;2.991.975;Canada;25/04/2019
2064;25/04/2018;M4P;1;6.299.475;Canada;25/04/2019
207;28/05/2018;R3G;1;8.567.475;Canada;28/05/2019
975;28/05/2018;M5B;1;7.349.475;Canada;28/05/2019
2360;28/05/2018;L5P;1;576.975;Canada;28/05/2019
202;28/05/2018;L5P;1;1200.36;Canada;28/05/2019
2369;28/05/2018;R3G;1;424.725;Canada;28/05/2019
1714;09/05/2018;T2J;1;1.101.975;Canada;09/05/2019
676;10/05/2018;T6T;1;7.611.975;Canada;10/05/2019
2061;10/05/2018;V6T;1;3.674.475;Canada;10/05/2019
2064;10/05/2018;R2G;1;6.299.475;Canada;10/05/2019
676;10/05/2018;V7Y;1;7.611.975;Canada;10/05/2019
908;10/05/2018;V5Z;1;2.099.475;Canada;10/05/2019
2360;10/05/2018;V5Z;1;576.975;Canada;10/05/2019
609;10/05/2018;V5V;1;8.399.475;Canada;10/05/2019
973;10/05/2018;V6S;1;6.194.475;Canada;10/05/2019
407;10/05/2018;V5Z;1;16.011.975;Canada;10/05/2019
1182;10/05/2018;T6E;1;2.151.975;Canada;10/05/2019
1229;10/05/2018;T2J;1;2.886.975;Canada;10/05/2019
2295;11/05/2018;T2X;1;1.054.725;Canada;11/05/2019
2389;11/05/2018;V6H;1;881.475;Canada;11/05/2019
927;11/05/2018;T5K;1;5.879.475;Canada;11/05/2019
1935;12/05/2018;T5E;1;1.364.475;Canada;12/05/2019
2138;12/05/2018;T6E;1;4.619.475;Canada;12/05/2019
1078;12/05/2018;T6E;1;3.411.975;Canada;12/05/2019
666;12/05/2018;V5Z;1;8.136.975;Canada;12/05/2019
1090;12/05/2018;V5W;1;3.831.975;Canada;12/05/2019
457;12/05/2018;V7W;1;9.974.475;Canada;12/05/2019
1077;12/05/2018;T6E;1;3.411.975;Canada;12/05/2019
371;12/05/2018;V6Z;1;7.872.375;Canada;12/05/2019
1089;12/05/2018;V5W;1;3.831.975;Canada;12/05/2019
1145;12/05/2018;T5L;1;3.359.475;Canada;12/05/2019
2354;12/05/2018;T6E;1;3.884.475;Canada;12/05/2019
449;21/05/2018;T5R;1;1.102.185;Canada;21/05/2019
438;22/05/2018;T3G;1;9.974.475;Canada;22/05/2019
407;23/05/2018;V6T;1;16.011.975;Canada;23/05/2019
449;23/05/2018;V6J;1;1.102.185;Canada;23/05/2019
676;23/05/2018;V6M;1;7.611.975;Canada;23/05/2019
2036;23/05/2018;T6E;1;2.099.475;Canada;23/05/2019
1009;19/05/2018;V7W;1;1.311.975;Canada;19/05/2019
1699;19/05/2018;V6S;1;1.731.975;Canada;19/05/2019
1880;19/05/2018;T6J;1;9.449.475;Canada;19/05/2019
491;20/05/2018;T2X;1;8.924.475;Canada;20/05/2019
1115;12/05/2018;R2G;1;4.278.225;Canada;12/05/2019
1934;12/05/2018;T5E;1;1.364.475;Canada;12/05/2019
449;13/05/2018;V6Z;1;1.102.185;Canada;13/05/2019
2360;14/05/2018;T6G;1;590.1;Canada;14/05/2019
981;14/05/2018;V5Z;1;1.784.475;Canada;14/05/2019
236;14/05/2018;V6T;1;5.772.375;Canada;14/05/2019
615;14/05/2018;V5V;1;6.824.475;Canada;14/05/2019
1875;15/05/2018;T5Y;1;12.179.475;Canada;15/05/2019
2331;16/05/2018;V5Z;1;713.475;Canada;16/05/2019
449;16/05/2018;V5Z;1;1.102.185;Canada;16/05/2019
342;16/05/2018;T6E;1;7.084.875;Canada;16/05/2019
456;16/05/2018;V5V;1;11.811.975;Canada;16/05/2019
604;16/05/2018;T5C;1;5.406.975;Canada;16/05/2019
1050;16/05/2018;T6W;1;2.781.975;Canada;16/05/2019
1229;17/05/2018;T6H;1;2.886.975;Canada;17/05/2019
690;17/05/2018;T6S;1;4.199.475;Canada;17/05/2019
1880;17/05/2018;T6E;1;9.449.475;Canada;17/05/2019
2066;17/05/2018;V6J;1;3.936.975;Canada;17/05/2019
3;17/05/2018;V5X;1;905.625;Canada;17/05/2019
907;17/05/2018;T2X;1;7.034.475;Canada;17/05/2019
1908;17/05/2018;V6J;1;4.251.975;Canada;17/05/2019
2098;17/05/2018;T2J;1;3.254.475;Canada;17/05/2019
2365;17/05/2018;V5W;1;540.225;Canada;17/05/2019
487;17/05/2018;V7W;1;11.024.475;Canada;17/05/2019
200;24/05/2018;T3C;1;1111.11;Canada;24/05/2019
456;24/05/2018;V7W;1;11.811.975;Canada;24/05/2019
438;24/05/2018;V5T;1;9.974.475;Canada;24/05/2019
438;24/05/2018;V5V;1;9.974.475;Canada;24/05/2019
2145;25/05/2018;T5L;1;4.041.975;Canada;25/05/2019
438;25/05/2018;V6Z;1;9.974.475;Canada;25/05/2019
496;25/05/2018;T6G;1;10.236.975;Canada;25/05/2019
547;25/05/2018;T6E;1;5.406.975;Canada;25/05/2019
1995;25/05/2018;V6M;1;4.934.475;Canada;25/05/2019
2087;25/05/2018;T6P;1;7.244.475;Canada;25/05/2019
793;31/05/2018;T5Y;1;996.975;Canada;31/05/2019
202;31/05/2018;T6G;1;1200.36;Canada;31/05/2019
549;31/05/2018;T5B;1;5.511.975;Canada;31/05/2019
927;31/05/2018;T2X;1;5.879.475;Canada;31/05/2019
790;31/05/2018;T2P;1;2.256.975;Canada;31/05/2019
604;31/05/2018;T6R;1;5.406.975;Canada;31/05/2019
789;31/05/2018;T2P;1;2.256.975;Canada;31/05/2019
487;31/05/2018;T6T;1;11.024.475;Canada;31/05/2019
506;31/05/2018;V6M;1;12.441.975;Canada;31/05/2019
794;31/05/2018;T5Y;1;996.975;Canada;31/05/2019
1171;31/05/2018;V6Z;1;3.726.975;Canada;31/05/2019
1180;31/05/2018;V5N;1;5.144.475;Canada;31/05/2019
2060;31/05/2018;T5C;1;3.831.975;Canada;31/05/2019
2354;31/05/2018;V6T;1;3.884.475;Canada;31/05/2019
826;26/05/2018;T6T;1;12.179.475;Canada;26/05/2019
1191;26/05/2018;T6R;1;2.886.975;Canada;26/05/2019
456;27/05/2018;T1Y;1;11.811.975;Canada;27/05/2019
1060;27/05/2018;T5H;1;1.731.975;Canada;27/05/2019
963;27/05/2018;T3G;1;4.199.475;Canada;27/05/2019
1059;27/05/2018;T5H;1;1.731.975;Canada;27/05/2019
206;27/05/2018;T6T;1;10.256.925;Canada;27/05/2019
545;27/05/2018;T6T;1;7.874.475;Canada;27/05/2019
908;27/05/2018;V7Y;1;2.099.475;Canada;27/05/2019
2064;27/05/2018;V6T;1;5.774.475;Canada;27/05/2019
491;27/05/2018;T3G;1;8.924.475;Canada;27/05/2019
496;28/05/2018;T6G;1;10.236.975;Canada;28/05/2019
791;28/05/2018;V5M;1;708.225;Canada;28/05/2019
449;28/05/2018;V6H;1;1.102.185;Canada;28/05/2019
449;28/05/2018;V6S;1;1.102.185;Canada;28/05/2019
1906;18/06/2018;T5H;1;7.086.975;Canada;18/06/2019
1182;07/06/2018;V5V;1;2.230.725;Canada;07/06/2019
1053;07/06/2018;T5C;1;3.228.225;Canada;07/06/2019
2269;07/06/2018;V6M;1;375.375;Canada;07/06/2019
809;07/06/2018;T5B;1;2.309.475;Canada;07/06/2019
1699;07/06/2018;V6T;1;1.731.975;Canada;07/06/2019
1706;08/06/2018;V6T;1;2.361.975;Canada;08/06/2019
2336;08/06/2018;T6G;1;797.475;Canada;08/06/2019
1714;08/06/2018;V5M;1;1.101.975;Canada;08/06/2019
456;09/06/2018;V7M;1;11.811.975;Canada;09/06/2019
236;09/06/2018;R2G;1;5.772.375;Canada;09/06/2019
2180;09/06/2018;T6E;1;4.724.475;Canada;09/06/2019
548;09/06/2018;T6T;1;5.249.475;Canada;09/06/2019
1140;09/06/2018;V7W;1;8.136.975;Canada;09/06/2019
449;10/06/2018;T2J;1;1.102.185;Canada;10/06/2019
609;10/06/2018;V7W;1;8.399.475;Canada;10/06/2019
548;10/06/2018;T6T;1;5.249.475;Canada;10/06/2019
2042;10/06/2018;T6G;1;6.089.475;Canada;10/06/2019
1179;10/06/2018;T6G;1;5.774.475;Canada;10/06/2019
556;11/06/2018;T5K;1;8.556.975;Canada;11/06/2019
1129;11/06/2018;V6A;1;4.934.475;Canada;11/06/2019
438;11/06/2018;V5V;1;9.974.475;Canada;11/06/2019
826;11/06/2018;T2K;1;12.179.475;Canada;11/06/2019
615;12/06/2018;R2G;1;6.824.475;Canada;12/06/2019
585;12/06/2018;V6G;1;4.199.475;Canada;12/06/2019
690;13/06/2018;T6W;1;4.199.475;Canada;13/06/2019
491;13/06/2018;T6T;1;8.924.475;Canada;13/06/2019
1191;13/06/2018;T5K;1;2.886.975;Canada;13/06/2019
778;13/05/2018;L5P;1;1.469.475;Canada;13/05/2019
777;13/05/2018;L5P;1;1.469.475;Canada;13/05/2019
993;14/05/2018;M5X;1;3.831.975;Canada;14/05/2019
604;14/05/2018;L5N;1;5.406.975;Canada;14/05/2019
456;14/05/2018;M5P;1;11.811.975;Canada;14/05/2019
1050;14/05/2018;R3V;1;2.781.975;Canada;14/05/2019
2116;14/05/2018;R3G;1;6.089.475;Canada;14/05/2019
2380;14/05/2018;M5A;1;3.306.975;Canada;14/05/2019
506;14/05/2018;R3W;1;12.441.975;Canada;14/05/2019
1134;14/05/2018;L5N;1;9.081.975;Canada;14/05/2019
545;16/05/2018;L5N;1;7.874.475;Canada;16/05/2019
2055;16/05/2018;M4R;1;7.191.975;Canada;16/05/2019
548;16/05/2018;M7Y;1;5.249.475;Canada;16/05/2019
549;16/05/2018;M6H;1;5.511.975;Canada;16/05/2019
438;16/05/2018;M6P;1;9.974.475;Canada;16/05/2019
556;16/05/2018;M6G;1;8.556.975;Canada;16/05/2019
908;17/05/2018;R3V;1;2.099.475;Canada;17/05/2019
945;17/05/2018;R3T;1;6.824.475;Canada;17/05/2019
295;17/05/2018;M7Y;1;10.497.375;Canada;17/05/2019
2388;17/05/2018;M5X;1;3.464.475;Canada;17/05/2019
449;17/05/2018;R3L;1;1.102.185;Canada;17/05/2019
939;17/05/2018;M4V;1;3.831.975;Canada;17/05/2019
2345;17/05/2018;M6S;1;4.461.975;Canada;17/05/2019
1809;24/05/2018;M6H;1;2.309.475;Canada;24/05/2019
407;24/05/2018;M5R;1;16.011.975;Canada;24/05/2019
491;24/05/2018;R3H;1;8.924.475;Canada;24/05/2019
609;24/05/2018;H1B;1;8.399.475;Canada;24/05/2019
438;25/05/2018;L5T;1;9.974.475;Canada;25/05/2019
609;25/05/2018;L5L;1;8.399.475;Canada;25/05/2019
2365;25/05/2018;R3X;1;540.225;Canada;25/05/2019
2055;25/05/2018;L5N;1;7.191.975;Canada;25/05/2019
826;31/05/2018;R3V;1;13.334.475;Canada;31/05/2019
1989;31/05/2018;R3G;1;4.278.225;Canada;31/05/2019
1059;31/05/2018;R3L;1;1.626.975;Canada;31/05/2019
17;31/05/2018;R2W;1;385.875;Canada;31/05/2019
405;31/05/2018;R3H;1;19.161.975;Canada;31/05/2019
2331;31/05/2018;L5N;1;697.725;Canada;31/05/2019
1053;26/05/2018;K1A;1;3.228.225;Canada;26/05/2019
702;26/05/2018;H3H;1;3.149.475;Canada;26/05/2019
1223;26/05/2018;L5N;1;3.989.475;Canada;26/05/2019
1171;26/05/2018;M4V;1;3.779.475;Canada;26/05/2019
826;26/05/2018;R3G;1;12.021.975;Canada;26/05/2019
1134;27/05/2018;M5A;1;9.186.975;Canada;27/05/2019
